"Species"	"s1_HUF_BS"	"s1_HUF_BS_pd"	"s1_HUF_BS_fd"	"s1_HUMa_BS"	"s1_HUMa_BS_pd"	"s1_HUMa_BS_fd"	"s1_HUMe_BS"	"s1_HUMe_BS_pd"	"s1_HUMe_BS_fd"	"s1_HUC_BS"	"s1_HUC_BS_pd"	"s1_HUC_BS_fd"	"s1_HUF_WS"	"s1_HUF_WS_pd"	"s1_HUF_WS_fd"	"s1_HUMa_WS"	"s1_HUMa_WS_pd"	"s1_HUMa_WS_fd"	"s1_HUMe_WS"	"s1_HUMe_WS_pd"	"s1_HUMe_WS_fd"	"s1_HUC_WS"	"s1_HUC_WS_pd"	"s1_HUC_WS_fd"
"Acanthophoenix crinita"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acanthophoenix rousselii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acanthophoenix rubra"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acoelorrhaphe wrightii"	0.642995355385672	0.669851938782829	0.00131440299876569	1	0	0	0.692725826581489	0.573929368943341	0.00131440299876569	0.596353865832431	0.759816329457352	0.00131440299876569	0.642995355385672	0.669851938782829	0.00131440299876569	1	0	0	0.692725826581489	0.573929368943341	0.00131440299876569	0.596353865832431	0.759816329457352	0.00131440299876569
"Acrocomia aculeata"	1	0	0	1	0	0	1	0	0	0.467472694471269	0.780088971824481	0.0173147355105095	1	0	0	1	0	0	1	0	0	0.467472694471269	0.780088971824481	0.0173147355105095
"Acrocomia crispa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acrocomia emensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acrocomia glaucescens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acrocomia hassleri"	0.650319079077	0.651192230451528	0.00163209408602199	0.656236066890073	0.639779254401008	0.00163209408602199	0.651803435038519	0.64194399775988	0.00207955560753087	0.583493349794642	0.780088971826078	0.00163209408602199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acrocomia intumescens"	0.539350603229566	0.642250862166611	0.0172584257064355	0.560023021066539	0.642250862166611	0.0144641119231828	0.539350603229566	0.642250862166611	0.0172584257064355	0.423213229376436	0.780088971825038	0.0232973367876509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acrocomia media"	0.711685681168319	0.507681737432091	0.0033941222452725	0.711685681168319	0.507681737432091	0.0033941222452725	0.676879076444601	0.507681737432091	0.00809896983952735	0.57045781220937	0.780088971824763	0.0033941222452725	0.711685681168319	0.507681737432091	0.0033941222452725	0.711685681168319	0.507681737432091	0.0033941222452725	0.676879076444601	0.507681737432091	0.00809896983952735	0.57045781220937	0.780088971824763	0.0033941222452725
"Acrocomia totai"	0.627522784177315	0.640378018533779	0.00547133996940097	0.65071443521817	0.640378018533779	0.00233649862326966	1	0	0	0.555090492693638	0.780088971826771	0.00547133996940097	0.627522784177315	0.640378018533779	0.00547133996940097	0.65071443521817	0.640378018533779	0.00233649862326966	1	0	0	0.555090492693638	0.780088971826771	0.00547133996940097
"Actinokentia divaricata"	0.667788062344179	0.633798995850236	0.000489686360265431	0.731799423008366	0.508278688258612	0.000633491817544717	0.663611788216868	0.633798995850236	0.00105419799352575	0.6537966947918	0.633798995850236	0.00238091512249774	0.667788062344179	0.633798995850236	0.000489686360265431	0.731799423008366	0.508278688258612	0.000633491817544717	0.663611788216868	0.633798995850236	0.00105419799352575	0.6537966947918	0.633798995850236	0.00238091512249774
"Actinokentia huerlimannii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Actinorhytis calapparia"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Adonidia dransfieldii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Adonidia merrillii"	0.685911009551232	0.577967191818983	0.00195260428283135	1	0	0	0.661515952465765	0.577967191818359	0.00525011136669757	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes acanthophylla"	0.680959255495647	0.583709509252924	0.00221952460481387	0.680959255495647	0.583709509252924	0.00221952460481387	0.672134304432668	0.583709509252924	0.00341240308599993	0.677628970318848	0.583709509252924	0.00266968296776303	0.680959255495647	0.583709509252924	0.00221952460481387	0.680959255495647	0.583709509252924	0.00221952460481387	0.672134304432668	0.583709509252924	0.00341240308599993	0.677628970318848	0.583709509252924	0.00266968296776303
"Aiphanes acaulis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes argos"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes bicornis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes buenaventurae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes chiribogensis"	0.68260671202244	0.578617108408155	0.002353704595477	0.692524600326477	0.578617108408155	0.00101309256802641	0.682604880727414	0.578617108408155	0.00235395213366883	0.692524600326477	0.578617108408155	0.00101309256802641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes concinna"	0.658639095636065	0.578917802376404	0.00557236181864279	0.699863596815631	0.578917802376404	0	0.63848461590527	0.578917802376404	0.00829666533021959	0.699863596815631	0.578917802376404	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes deltoidea"	0.687991840929493	0.578096518919722	0.00166227291646332	1	0	0	0.687991840929493	0.578096518919722	0.00166227291646332	0.687991840929493	0.578096518919722	0.00166227291646332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes duquei"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes eggersii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes erinacea"	0.71803062971017	0.542169900713729	0.000119584879917422	0.71803062971017	0.542169900713729	0.000119584879917422	0.710580776649655	0.542169900713729	0.00112658982991286	0.71803062971017	0.542169900713729	0.000119584879917422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes gelatinosa"	0.64713455743775	0.575620093946768	0.00735854200563926	0.64713455743775	0.575620093946768	0.00735854200563926	0.597558476815903	0.575620093946768	0.0140597961353574	0.64713455743775	0.575620093946768	0.00735854200563926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes graminifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes grandis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes hirsuta"	0.731722084363406	0.4890779669484	0.00198950621215527	0.737941755800433	0.4890779669484	0.00114878628472117	0.731722084363406	0.4890779669484	0.00198950621215527	0.731722084363406	0.4890779669484	0.00198950621215527	0.731722084363406	0.4890779669484	0.00198950621215527	0.737941755800433	0.4890779669484	0.00114878628472117	0.731722084363406	0.4890779669484	0.00198950621215527	0.731722084363406	0.4890779669484	0.00198950621215527
"Aiphanes horrida"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Aiphanes killipii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes leiostachys"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes lindeniana"	0.694424484867311	0.580541431703846	0.000621429094730925	0.695161662782226	0.580541431703846	0.000521783933502078	0.694424484867311	0.580541431703846	0.000621429094730925	0.694184727445443	0.580541431703846	0.000653837372942343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes linearis"	1	0	0	0.669120211704417	0.582859921405764	0.00387935932411285	0.664152853412796	0.582859921405764	0.00455080268647586	0.639955541001995	0.582859921405764	0.00782158040199987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes macroloba"	0.676535439721393	0.589444878704804	0.0024155698254241	0.683895744701831	0.589444878704804	0.00142066918932158	0.676535439721393	0.589444878704804	0.0024155698254241	0.676535439721393	0.589444878704804	0.0024155698254241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes minima"	1	0	0	1	0	0	1	0	0	0.656226664233806	0.424876296442468	0.0166934721603713	1	0	0	1	0	0	1	0	0	0.656226664233806	0.424876296442468	0.0166934721603713
"Aiphanes multiplex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes parvifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes pilaris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes simplex"	0.695765174028221	0.580848380156486	0.000418696114816133	0.696863113436866	0.580848380156486	0.00027028641997789	0.691892086106104	0.580848380156486	0.000942225730455169	0.695246256609959	0.580848380156486	0.000488838761199028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes spicata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes tricuspidata"	0.694633366355566	0.575418459155546	0.000952205301789897	0.694666044035452	0.575418459155546	0.000947788223341096	0.694579730579747	0.575418459155546	0.000959455309448775	0.694620548048721	0.575418459155546	0.000953937966627428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes truncata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes ulei"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Aiphanes verrucosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aiphanes weberbaueri"	1	0	0	0.699685535279994	0.578500748281036	5.32953604026507e-05	0.699345501277966	0.578500748281036	9.92581358328972e-05	0.699791642952474	0.578500748281036	3.89526679290985e-05	1	0	0	0.699685535279994	0.578500748281036	5.32953604026507e-05	0.699345501277966	0.578500748281036	9.92581358328972e-05	0.699791642952474	0.578500748281036	3.89526679290985e-05
"Allagoptera arenaria"	0.754417553730132	0.465988632560604	0.000539803457621441	0.754127944282468	0.465988632560604	0.000578950289779658	0.678887110865103	0.585702000023434	0.00235998766225567	0.649065561624525	0.647114958877993	0.00208726308694581	0.754417553730132	0.465988632560604	0.000539803457621441	0.754127944282468	0.465988632560604	0.000578950289779658	0.678887110865103	0.585702000023434	0.00235998766225567	0.649065561624525	0.647114958877993	0.00208726308694581
"Allagoptera brevicalyx"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Allagoptera campestris"	0.728265804092946	0.511435340159777	0.000889921155424466	0.733161852613192	0.511435340159777	0.000228116814418546	0.686950216394363	0.58365281831624	0.00141369255978029	0.657421755852548	0.647114958878891	0.000957746990070088	0.728265804092946	0.511435340159777	0.000889921155424466	0.733161852613192	0.511435340159777	0.000228116814418546	0.686950216394363	0.58365281831624	0.00141369255978029	0.657421755852548	0.647114958878891	0.000957746990070088
"Allagoptera caudescens"	0.656629194801723	0.585702000022797	0.00536861500975783	0.662961134672857	0.585702000022797	0.0045127196328275	1	0	0	0.624790020908129	0.647114958878831	0.00536861500975783	0.656629194801723	0.585702000022797	0.00536861500975783	0.662961134672857	0.585702000022797	0.0045127196328275	1	0	0	0.624790020908129	0.647114958878831	0.00536861500975783
"Allagoptera leucocalyx"	1	0	0	1	0	0	0.696005712968859	0.585702000022797	4.60471167009274e-05	0.662641044415191	0.647114958877535	0.00025224993198921	1	0	0	1	0	0	0.696005712968859	0.585702000022797	4.60471167009274e-05	0.662641044415191	0.647114958877535	0.00025224993198921
"Allagoptera robusta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Ammandra decasperma"	1	0	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aphandra natalia"	1	0	0	1	0	0	0.641078683005004	0.565096278276024	0.00891461600304414	1	0	0	1	0	0	1	0	0	0.641078683005004	0.565096278276024	0.00891461600304414	1	0	0
"Archontophoenix alexandrae"	0.604076471935626	0.633798995850336	0.00910165311884253	0.643308204517737	0.54166995182695	0.0102549341992772	0.592091979020989	0.633798995850336	0.0107216103972199	0.592091979020989	0.633798995850336	0.0107216103972199	0.604076471935626	0.633798995850336	0.00910165311884253	0.643308204517737	0.54166995182695	0.0102549341992772	0.592091979020989	0.633798995850336	0.0107216103972199	0.592091979020989	0.633798995850336	0.0107216103972199
"Archontophoenix cunninghamiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Archontophoenix maxima"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Archontophoenix myolensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Archontophoenix purpurea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Archontophoenix tuckeri"	0.617547059320832	0.633798995850029	0.00728081879286316	0.665310800198288	0.541669951826446	0.00728081879286316	0.616932204192803	0.633798995850029	0.0073639294465131	0.669921727052502	0.633798995850029	0.000201276521124996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca abdulrahmanii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca ahmadii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca andersonii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca arundinacea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca bakeri"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca brachypoda"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca caliso"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca camarinensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca catechu"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Areca chaiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca churchii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca concinna"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca congesta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca costulata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca dayung"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca dransfieldii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca furcata"	0.693885310052781	0.583162131765815	0.000510654858788954	0.693885310052781	0.583162131765815	0.000510654858788954	0.693885310052781	0.583162131765815	0.000510654858788954	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca gurita"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca hutchinsoniana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca insignis"	0.667810468411604	0.640444615785288	2.09416976199153e-05	0.667409667745095	0.638821167649658	0.000188887408953623	0.664374864530646	0.64703195807063	2.37041162572222e-05	0.671102278084404	0.630256342107438	0.000289964478609834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca ipot"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca jokowi"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca jugahpunya"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca kinabaluensis"	0.692813872972121	0.591700138584588	5.71502949924088e-05	0.693123457416307	0.591700138584588	1.53034202682974e-05	0.693480944549004	0.590626911039351	4.21918128786639e-05	0.693370281246152	0.590626911039351	5.71502949924088e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca klingkangensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca laosensis"	0.504151015129111	0.582592285453889	0.0261971852450527	0.504151015129111	0.582592285453889	0.0261971852450527	0.504738147846433	0.581459795096807	0.0261971852450527	0.504738147846433	0.581459795096807	0.0261971852450527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca ledermanniana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca macrocalyx"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Areca mandacanii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca minuta"	0.673646097435451	0.582476987524979	0.00329442578603538	0.696944152290824	0.582476987524979	0.000145201717580752	0.69714308034979	0.582476987524979	0.000118312389906195	0.630306505275051	0.582476987524979	0.00915268681236583	0.673646097435451	0.582476987524979	0.00329442578603538	0.696944152290824	0.582476987524979	0.000145201717580752	0.69714308034979	0.582476987524979	0.000118312389906195	0.630306505275051	0.582476987524979	0.00915268681236583
"Areca mogeana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca montana"	1	0	0	0.699258146479709	0.573594475813841	0.000454890885197143	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca novohibernica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca oxycarpa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca parens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca rheophytica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca ridleyana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca riparia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca songthanhensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca subacaulis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca triandra"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Areca triginticollina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca tunku"	0.656712083968201	0.593772132204969	0.00479186689765319	0.72042961804927	0.475659888830464	0.004456242153831	0.660341845855333	0.597961809826208	0.00400762102232601	0.658466422477899	0.590626240911465	0.00477519078860451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca unipa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca vestiaria"	0.68402942419104	0.59394839486548	0.0010869992941611	1	0	0	0.67179687894808	0.596788354227097	0.00254146559172106	0.686356821188334	0.589459197485103	0.0010869992941611	0.68402942419104	0.59394839486548	0.0010869992941611	1	0	0	0.67179687894808	0.596788354227097	0.00254146559172106	0.686356821188334	0.589459197485103	0.0010869992941611
"Areca vidaliana"	0.696485351739431	0.584859325889851	4.02672664674747e-05	0.696485351739431	0.584859325889851	4.02672664674747e-05	0.696485351739431	0.584859325889851	4.02672664674747e-05	0.696485351739431	0.584859325889851	4.02672664674747e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Areca whitfordii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Arenga australasica"	0.844380869764554	0.245986409407299	0.00379681833570651	0.844380869764554	0.245986409407299	0.00379681833570651	0.813065490815145	0.245986409407299	0.00802975304688527	0.692363811481078	0.508372075759466	0.0059575029569357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Arenga brevipes"	0.711232177905855	0.517238414739947	0.00278570383497383	0.714119273476072	0.517238414739947	0.00239545190561323	0.724545868970534	0.517540759976349	0.000964889416576362	0.660720192964177	0.614668406589829	0.00278570383497383	0.711232177905855	0.517238414739947	0.00278570383497383	0.714119273476072	0.517238414739947	0.00239545190561323	0.724545868970534	0.517540759976349	0.000964889416576362	0.660720192964177	0.614668406589829	0.00278570383497383
"Arenga caudata"	0.674480392251622	0.627209718263713	4.68442743725455e-05	0.66687715989673	0.6418527030017	4.84212132094779e-05	0.720921105002028	0.537610093307696	4.84212132094779e-05	0.664479468450663	0.646499990177275	4.68442743725455e-05	0.674480392251622	0.627209718263713	4.68442743725455e-05	0.66687715989673	0.6418527030017	4.84212132094779e-05	0.720921105002028	0.537610093307696	4.84212132094779e-05	0.664479468450663	0.646499990177275	4.68442743725455e-05
"Arenga distincta"	0.666109321003808	0.630613443914609	0.000939842848716448	0.666109321003608	0.630613443914994	0.000939842848716448	0.666109321003608	0.630613443914994	0.000939842848716448	0.659771293566872	0.642838541824303	0.000939842848716448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Arenga engleri"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Arenga hastata"	0.675431802686587	0.625636243369882	2.85080456167189e-05	0.667127762410201	0.641852703002066	1.45469918404977e-05	1	0	0	0.664615120425094	0.646499990177632	2.85080456167189e-05	0.675431802686587	0.625636243369882	2.85080456167189e-05	0.667127762410201	0.641852703002066	1.45469918404977e-05	1	0	0	0.664615120425094	0.646499990177632	2.85080456167189e-05
"Arenga hookeriana"	0.66951714839327	0.628546616698818	0.000624043459545414	0.663717879209058	0.641852703001604	0.000475464708580144	0.71976423300583	0.53162757758494	0.000624043459545414	0.657890444152889	0.646499990177181	0.000937490040087682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Arenga listeri"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Arenga longicarpa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Arenga longipes"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Arenga micrantha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Arenga microcarpa"	1	0	0	1	0	0	1	0	0	0.729158417821239	0.508372075759429	0.000983934966174316	1	0	0	1	0	0	1	0	0	0.729158417821239	0.508372075759429	0.000983934966174316
"Arenga mindorensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Arenga obtusifolia"	1	0	0	1	0	0	1	0	0	0.526848745863756	0.615043479165795	0.0208549721238256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
